gene_name,n_syn,n_mis,n_non,n_spl,wmis_cv,wnon_cv,wspl_cv,pmis_cv,ptrunc_cv,pallsubs_cv,qmis_cv,qtrunc_cv,qallsubs_cv
AP5M1,0,0,0,0,0,0,0,0.935182518977565,0.977177817513473,0.996290731189443,0.994472987542278,0.999772365157819,0.999998187855241
INA,0,0,0,0,0,0,0,0.932188271219182,0.988980094616166,0.996291189202444,0.994472987542278,0.999772365157819,0.999998187855241
LINS,0,0,0,0,0,0,0,0.932724002939056,0.986156630794013,0.996293150181685,0.994472987542278,0.999772365157819,0.999998187855241
KPNA4,0,0,0,0,0,0,0,0.935525593538297,0.976310591159045,0.996294011972533,0.994472987542278,0.999772365157819,0.999998187855241
BEST2,0,0,0,0,0,0,0,0.933023863426686,0.984809874794662,0.996294197198365,0.994472987542278,0.999772365157819,0.999998187855241
ATP6AP1L,0,0,0,0,0,0,0,0.935449047764443,0.976532689757184,0.996294450140846,0.994472987542278,0.999772365157819,0.999998187855241
AGO4,0,0,0,0,0,0,0,0.935058169589456,0.977641770007181,0.996294460402156,0.994472987542278,0.999772365157819,0.999998187855241
ENTHD2,0,0,0,0,0,0,0,0.93271161985854,0.98630685684332,0.996295077656199,0.994472987542278,0.999772365157819,0.999998187855241
IL24,0,0,0,0,0,0,0,0.934568618331664,0.979145500051878,0.996295166582347,0.994472987542278,0.999772365157819,0.999998187855241
SNX6,0,0,0,0,0,0,0,0.937657000883544,0.971182833930365,0.996295581136151,0.994472987542278,0.999772365157819,0.999998187855241
DKFZP779J2370,0,0,0,0,0,0,0,0.931982059822505,0.990645106715272,0.996295713888587,0.994472987542278,0.999772365157819,0.999998187855241
RLN3,0,0,0,0,0,0,0,0.937472236564327,0.971603721143455,0.996296312639494,0.994472987542278,0.999772365157819,0.999998187855241
RNF25,0,0,0,0,0,0,0,0.934976128435554,0.977950715180782,0.996296820923059,0.994472987542278,0.999772365157819,0.999998187855241
METTL20,0,0,0,0,0,0,0,0.934792273337487,0.978510145621128,0.996297070298813,0.994472987542278,0.999772365157819,0.999998187855241
C17orf102,0,0,0,0,0,0,0,0.932189858138028,0.989340411747638,0.996297471574782,0.994472987542278,0.999772365157819,0.999998187855241
NAB1,0,0,0,0,0,0,0,0.934610086369589,0.97909410922028,0.996297750545347,0.994472987542278,0.999772365157819,0.999998187855241
PDE7B,0,0,0,0,0,0,0,0.935547162418384,0.976365336037937,0.996298225864037,0.994472987542278,0.999772365157819,0.999998187855241
C9orf72,0,0,0,0,0,0,0,0.936320722998393,0.974359915712165,0.996298747199199,0.994472987542278,0.999772365157819,0.999998187855241
NSFL1C,0,0,0,0,0,0,0,0.934167056491527,0.980599954417289,0.996299567080833,0.994472987542278,0.999772365157819,0.999998187855241
SLC39A1,0,0,0,0,0,0,0,0.932691430427337,0.986656568110794,0.996300341015881,0.994472987542278,0.999772365157819,0.999998187855241
BRE,0,0,0,0,0,0,0,0.935672930135841,0.976124211961146,0.996301985181321,0.994472987542278,0.999772365157819,0.999998187855241
IPCEF1,0,0,0,0,0,0,0,0.935661603557381,0.976157164007019,0.996302071006605,0.994472987542278,0.999772365157819,0.999998187855241
NT5DC4,0,0,0,0,0,0,0,0.934261719171632,0.980372417376159,0.996302405814477,0.994472987542278,0.999772365157819,0.999998187855241
ZNF493,0,0,0,0,0,0,0,0.935063836688565,0.977858106440734,0.996302575841565,0.994472987542278,0.999772365157819,0.999998187855241
TRIM16L,0,0,0,0,0,0,0,0.932680855134486,0.986859730048407,0.996303432612293,0.994472987542278,0.999772365157819,0.999998187855241
CCDC152,0,0,0,0,0,0,0,0.933826974671454,0.981941646279876,0.996303618498232,0.994472987542278,0.999772365157819,0.999998187855241
FANCE,0,0,0,0,0,0,0,0.933647380099033,0.982624693496448,0.996303853253068,0.994472987542278,0.999772365157819,0.999998187855241
RP11-160N1.10,0,0,0,0,0,0,0,0.934753282785781,0.978866106729742,0.996304950288661,0.994472987542278,0.999772365157819,0.999998187855241
TMEM248,0,0,0,0,0,0,0,0.933311453098016,0.98404674907425,0.996305816312774,0.994472987542278,0.999772365157819,0.999998187855241
C1orf86,0,0,0,0,0,0,0,0.9325702912011,0.987576892826903,0.996306067063783,0.994472987542278,0.999772365157819,0.999998187855241
C17orf97,0,0,0,0,0,0,0,0.932083139150558,0.990671409628446,0.996306902334927,0.994472987542278,0.999772365157819,0.999998187855241
SHISA5,0,0,0,0,0,0,0,0.933496243444053,0.983338985810583,0.996307097942161,0.994472987542278,0.999772365157819,0.999998187855241
OR11H4,0,0,0,0,0,0,0,0.933467770219552,0.983458975783795,0.996307238374862,0.994472987542278,0.999772365157819,0.999998187855241
MAGEA6,0,0,0,0,0,0,0,0.933169006512548,0.984730139238799,0.996307564757162,0.994472987542278,0.999772365157819,0.999998187855241
ENTPD5,0,0,0,0,0,0,0,0.936087955254012,0.97518836023878,0.996308135637684,0.994472987542278,0.999772365157819,0.999998187855241
INO80C,0,0,0,0,0,0,0,0.932825041074373,0.986390012328998,0.996308845138879,0.994472987542278,0.999772365157819,0.999998187855241
RNF32,0,0,0,0,0,0,0,0.934959962523874,0.978357738521906,0.99630909076393,0.994472987542278,0.999772365157819,0.999998187855241
ODF3L1,0,0,0,0,0,0,0,0.934494562845009,0.979824927639192,0.996309367763674,0.994472987542278,0.999772365157819,0.999998187855241
UNC93B1,0,0,0,0,0,0,0,0.932527804905123,0.988025961516718,0.99631013510616,0.994472987542278,0.999772365157819,0.999998187855241
LY6H,0,0,0,0,0,0,0,0.933507190329993,0.983414694944027,0.996310212639696,0.994472987542278,0.999772365157819,0.999998187855241
ZNF346,0,0,0,0,0,0,0,0.933172805368627,0.984837009117019,0.996310509519306,0.994472987542278,0.999772365157819,0.999998187855241
NANS,0,0,0,0,0,0,0,0.933458397884836,0.983625188027359,0.996310540166363,0.994472987542278,0.999772365157819,0.999998187855241
TDG,0,0,0,0,0,0,0,0.936040354620062,0.975374765837408,0.996310567858787,0.994472987542278,0.999772365157819,0.999998187855241
TUBG1,0,0,0,0,0,0,0,0.932871995608404,0.986244672863322,0.996310690280715,0.994472987542278,0.999772365157819,0.999998187855241
ZNF259,0,0,0,0,0,0,0,0.935376855775972,0.977200045180528,0.996311295510476,0.994472987542278,0.999772365157819,0.999998187855241
RASA4,0,0,0,0,0,0,0,0.932992645447285,0.98570207886348,0.996311500426565,0.994472987542278,0.999772365157819,0.999998187855241
STX16-NPEPL1,0,0,0,0,0,0,0,0.935439219922238,0.97703080797473,0.996311562892526,0.994472987542278,0.999772365157819,0.999998187855241
MEF2C,0,0,0,0,0,0,0,0.934704216974076,0.979268222243205,0.996313095081193,0.994472987542278,0.999772365157819,0.999998187855241
FEZ2,0,0,0,0,0,0,0,0.933691099394514,0.982804777682905,0.996313285702702,0.994472987542278,0.999772365157819,0.999998187855241
ABTB1,0,0,0,0,0,0,0,0.933484008108425,0.983632155287387,0.996313397620693,0.994472987542278,0.999772365157819,0.999998187855241
OR4A5,0,0,0,0,0,0,0,0.933118948963,0.985214565607855,0.996313698193748,0.994472987542278,0.999772365157819,0.999998187855241
TNIP3,0,0,0,0,0,0,0,0.935394165622834,0.977222561520341,0.996313857070302,0.994472987542278,0.999772365157819,0.999998187855241
AKNAD1,0,0,0,0,0,0,0,0.934624461476908,0.979572358605105,0.996314703189949,0.994472987542278,0.999772365157819,0.999998187855241
SPOP,0,0,0,0,0,0,0,0.933777526541359,0.982532646204208,0.996314906635428,0.994472987542278,0.999772365157819,0.999998187855241
WBP2NL,0,0,0,0,0,0,0,0.934728435271349,0.97927138524546,0.996315683205049,0.994472987542278,0.999772365157819,0.999998187855241
DOK2,0,0,0,0,0,0,0,0.933079707008476,0.985488114670483,0.996315842807505,0.994472987542278,0.999772365157819,0.999998187855241
C16orf3,0,0,0,0,0,0,0,0.931919513029051,0.992898357741933,0.996318038066294,0.994472987542278,0.999772365157819,0.999998187855241
USF2,0,0,0,0,0,0,0,0.933706151339739,0.982925752025889,0.996318099795975,0.994472987542278,0.999772365157819,0.999998187855241
RP11-1102P16.1,0,0,0,0,0,0,0,0.936353167488911,0.974824721589094,0.996320488089924,0.994472987542278,0.999772365157819,0.999998187855241
IGBP1,0,0,0,0,0,0,0,0.934213438739531,0.981143575286364,0.996320645762216,0.994472987542278,0.999772365157819,0.999998187855241
TMPO,0,0,0,0,0,0,0,0.933085257266861,0.98569311337076,0.996321050713405,0.994472987542278,0.999772365157819,0.999998187855241
DUSP13,0,0,0,0,0,0,0,0.934027812752395,0.981820763157467,0.99632105236233,0.994472987542278,0.999772365157819,0.999998187855241
IPMK,0,0,0,0,0,0,0,0.935198503422596,0.978003459687379,0.996321330531478,0.994472987542278,0.999772365157819,0.999998187855241
ART5,0,0,0,0,0,0,0,0.933783456481372,0.982770587464815,0.996321986265387,0.994472987542278,0.999772365157819,0.999998187855241
NOXO1,0,0,0,0,0,0,0,0.933068959132249,0.985885566458423,0.996323616729624,0.994472987542278,0.999772365157819,0.999998187855241
ANKRD7,0,0,0,0,0,0,0,0.936120384777777,0.975509161352776,0.996323776636702,0.994472987542278,0.999772365157819,0.999998187855241
C5orf47,0,0,0,0,0,0,0,0.932742531805228,0.987567045389949,0.996324115112859,0.994472987542278,0.999772365157819,0.999998187855241
SAMD8,0,0,0,0,0,0,0,0.934429585080611,0.980559028866886,0.9963254393781,0.994472987542278,0.999772365157819,0.999998187855241
TBC1D3H,0,0,0,0,0,0,0,0.934406311520284,0.980655377020681,0.996325965169444,0.994472987542278,0.999772365157819,0.999998187855241
UCP1,0,0,0,0,0,0,0,0.934074824998047,0.98182890553189,0.996326158431945,0.994472987542278,0.999772365157819,0.999998187855241
WDR73,0,0,0,0,0,0,0,0.934710206125909,0.979677956253011,0.996326878313388,0.994472987542278,0.999772365157819,0.999998187855241
FBXW12,0,0,0,0,0,0,0,0.935485806332718,0.977355087778186,0.996327869784169,0.994472987542278,0.999772365157819,0.999998187855241
GHDC,0,0,0,0,0,0,0,0.933970701722234,0.982278595739883,0.996327992259254,0.994472987542278,0.999772365157819,0.999998187855241
ASPDH,0,0,0,0,0,0,0,0.934313280514273,0.981063095610038,0.996328583134373,0.994472987542278,0.999772365157819,0.999998187855241
GHITM,0,0,0,0,0,0,0,0.936312233141739,0.975142216993698,0.996328830530547,0.994472987542278,0.999772365157819,0.999998187855241
KREMEN1,0,0,0,0,0,0,0,0.933070123970408,0.98614097952194,0.996329331352159,0.994472987542278,0.999772365157819,0.999998187855241
GJC2,0,0,0,0,0,0,0,0.932301158325041,0.990626246857357,0.996329489486272,0.994472987542278,0.999772365157819,0.999998187855241
RBM24,0,0,0,0,0,0,0,0.93315002607678,0.985778520927932,0.996329769158118,0.994472987542278,0.999772365157819,0.999998187855241
PSMD6,0,0,0,0,0,0,0,0.933973835370879,0.982348622964788,0.996330256531152,0.994472987542278,0.999772365157819,0.999998187855241
OR3A1,0,0,0,0,0,0,0,0.933471423013149,0.984385609367356,0.996330942605634,0.994472987542278,0.999772365157819,0.999998187855241
PTX4,0,0,0,0,0,0,0,0.932962432271332,0.986768349644547,0.99633129066608,0.994472987542278,0.999772365157819,0.999998187855241
CCT5,0,0,0,0,0,0,0,0.934792504182416,0.979613433675105,0.99633326364144,0.994472987542278,0.999772365157819,0.999998187855241
PRR26,0,0,0,0,0,0,0,0.932806814513255,0.987807256950912,0.996335540045123,0.994472987542278,0.999772365157819,0.999998187855241
MFSD9,0,0,0,0,0,0,0,0.933167340250315,0.985970497448378,0.996335833783194,0.994472987542278,0.999772365157819,0.999998187855241
PNPLA4,0,0,0,0,0,0,0,0.935894999023161,0.976438547978593,0.996336074692584,0.994472987542278,0.999772365157819,0.999998187855241
CCRN4L,0,0,0,0,0,0,0,0.9339246857173,0.98275027871625,0.996336125544657,0.994472987542278,0.999772365157819,0.999998187855241
OR7C2,0,0,0,0,0,0,0,0.932386512392713,0.990478421506316,0.996336384729167,0.994472987542278,0.999772365157819,0.999998187855241
MRPL1,0,0,0,0,0,0,0,0.934944974790211,0.979245789005176,0.996337033763876,0.994472987542278,0.999772365157819,0.999998187855241
TNFRSF18,0,0,0,0,0,0,0,0.932760895463545,0.988168984342035,0.996337487755767,0.994472987542278,0.999772365157819,0.999998187855241
CCDC70,0,0,0,0,0,0,0,0.933381755312094,0.985058933448791,0.996337659847726,0.994472987542278,0.999772365157819,0.999998187855241
TRIM22,0,0,0,0,0,0,0,0.934741104318935,0.979923220394251,0.996337805712424,0.994472987542278,0.999772365157819,0.999998187855241
KCTD2,0,0,0,0,0,0,0,0.932639700463892,0.988911342604442,0.996337977962914,0.994472987542278,0.999772365157819,0.999998187855241
ZIC1,0,0,0,0,0,0,0,0.933145824552312,0.986195199832635,0.996338467607352,0.994472987542278,0.999772365157819,0.999998187855241
ABHD2,0,0,0,0,0,0,0,0.933786368213686,0.983388969427461,0.99633866948873,0.994472987542278,0.999772365157819,0.999998187855241
DNAJB12,0,0,0,0,0,0,0,0.933599692128083,0.984170723587329,0.996339058397508,0.994472987542278,0.999772365157819,0.999998187855241
RAB12,0,0,0,0,0,0,0,0.933659682589238,0.983935763584198,0.996339453082331,0.994472987542278,0.999772365157819,0.999998187855241
TBC1D7,0,0,0,0,0,0,0,0.934055486695356,0.982490349943301,0.99634262803775,0.994472987542278,0.999772365157819,0.999998187855241
MUC15,0,0,0,0,0,0,0,0.933997833112566,0.982714206715068,0.996342745134006,0.994472987542278,0.999772365157819,0.999998187855241
MMD2,0,0,0,0,0,0,0,0.934110192045403,0.982293264553801,0.996342864450878,0.994472987542278,0.999772365157819,0.999998187855241
PSG11,0,0,0,0,0,0,0,0.936801904652017,0.974266413570501,0.996342960931829,0.994472987542278,0.999772365157819,0.999998187855241
OR11H1,0,0,0,0,0,0,0,0.934953216888079,0.979425976941039,0.996343706552409,0.994472987542278,0.999772365157819,0.999998187855241
HYKK,0,0,0,0,0,0,0,0.93467306723626,0.980338408653193,0.996343738194937,0.994472987542278,0.999772365157819,0.999998187855241
NME9,0,0,0,0,0,0,0,0.935706297226509,0.977176329530773,0.99634382738592,0.994472987542278,0.999772365157819,0.999998187855241
DDX3Y,0,0,0,0,0,0,0,0.935142118168309,0.978854807135751,0.996344339160919,0.994472987542278,0.999772365157819,0.999998187855241
DYNC1LI1,0,0,0,0,0,0,0,0.936266065842346,0.975697449918068,0.996345580317591,0.994472987542278,0.999772365157819,0.999998187855241
TMEM183A,0,0,0,0,0,0,0,0.936413955838547,0.975329046306131,0.996346250350073,0.994472987542278,0.999772365157819,0.999998187855241
PPM1D,0,0,0,0,0,0,0,0.935155125527943,0.978884254507405,0.996346639486578,0.994472987542278,0.999772365157819,0.999998187855241
IL1R1,0,0,0,0,0,0,0,0.934475954109265,0.981109659815313,0.996346740152535,0.994472987542278,0.999772365157819,0.999998187855241
CFLAR,0,0,0,0,0,0,0,0.93795641536828,0.971674132475316,0.996346829917777,0.994472987542278,0.999772365157819,0.999998187855241
GSTP1,0,0,0,0,0,0,0,0.934625789761254,0.980627718290419,0.996347721580786,0.994472987542278,0.999772365157819,0.999998187855241
AP000783.1,0,0,0,0,0,0,0,0.933780340825892,0.983849210164217,0.996349844486079,0.994472987542278,0.999772365157819,0.999998187855241
DNPH1,0,0,0,0,0,0,0,0.933143097456638,0.986769222392066,0.99635032731015,0.994472987542278,0.999772365157819,0.999998187855241
MEIS3,0,0,0,0,0,0,0,0.933924559977675,0.983318813486596,0.996351212675542,0.994472987542278,0.999772365157819,0.999998187855241
FAM98A,0,0,0,0,0,0,0,0.93531598454991,0.978549912854788,0.99635187424167,0.994472987542278,0.999772365157819,0.999998187855241
ZDHHC7,0,0,0,0,0,0,0,0.935722490260636,0.977366217026384,0.996352221960193,0.994472987542278,0.999772365157819,0.999998187855241
GGT2,0,0,0,0,0,0,0,0.933056681548975,0.987347410762286,0.996352949718429,0.994472987542278,0.999772365157819,0.999998187855241
AK3,0,0,0,0,0,0,0,0.933999893460133,0.983158650368598,0.996354831658679,0.994472987542278,0.999772365157819,0.999998187855241
FASTK,0,0,0,0,0,0,0,0.934086869606361,0.982837830353332,0.996355311738639,0.994472987542278,0.999772365157819,0.999998187855241
PLRG1,0,0,0,0,0,0,0,0.937219464030169,0.9735635937838,0.996355583751096,0.994472987542278,0.999772365157819,0.999998187855241
DRG2,0,0,0,0,0,0,0,0.935416416180369,0.978360450075175,0.996355686546805,0.994472987542278,0.999772365157819,0.999998187855241
GXYLT1,0,0,0,0,0,0,0,0.935637311639245,0.977721112540573,0.996356089763484,0.994472987542278,0.999772365157819,0.999998187855241
PDGFC,0,0,0,0,0,0,0,0.934134942881305,0.98268580109647,0.996356188875171,0.994472987542278,0.999772365157819,0.999998187855241
CRNKL1,0,0,0,0,0,0,0,0.935254511770573,0.978869702515732,0.996356281319066,0.994472987542278,0.999772365157819,0.999998187855241
C13orf35,0,0,0,0,0,0,0,0.933825889003056,0.983953480439005,0.996357213004527,0.994472987542278,0.999772365157819,0.999998187855241
LUZPP1,0,0,0,0,0,0,0,0.9330177274093,0.987789375771312,0.996357448424298,0.994472987542278,0.999772365157819,0.999998187855241
ZEB2,0,0,0,0,0,0,0,0.934174323721144,0.982610785196539,0.996358227864554,0.994472987542278,0.999772365157819,0.999998187855241
PRPS2,0,0,0,0,0,0,0,0.934403080374973,0.981774356521826,0.99635854177793,0.994472987542278,0.999772365157819,0.999998187855241
TMPRSS11D,0,0,0,0,0,0,0,0.935344273951555,0.978685353218765,0.996359284764433,0.994472987542278,0.999772365157819,0.999998187855241
PGA3,0,0,0,0,0,0,0,0.934265260021043,0.982306958194668,0.996359288748407,0.994472987542278,0.999772365157819,0.999998187855241
MAPK8,0,0,0,0,0,0,0,0.935378787642539,0.978585820609525,0.996359461997394,0.994472987542278,0.999772365157819,0.999998187855241
C15orf32,0,0,0,0,0,0,0,0.936286878681591,0.976012451822285,0.996359575637037,0.994472987542278,0.999772365157819,0.999998187855241
ZFYVE19,0,0,0,0,0,0,0,0.935537068476656,0.978137838928581,0.996360341991066,0.994472987542278,0.999772365157819,0.999998187855241
IRAK4,0,0,0,0,0,0,0,0.936381126532184,0.975791643592101,0.996360673844861,0.994472987542278,0.999772365157819,0.999998187855241
KIAA1024L,0,0,0,0,0,0,0,0.935733413545443,0.977597893772308,0.996361494657984,0.994472987542278,0.999772365157819,0.999998187855241
PDIA3,0,0,0,0,0,0,0,0.934462100168345,0.98167223471812,0.996361703503745,0.994472987542278,0.999772365157819,0.999998187855241
GMCL1,0,0,0,0,0,0,0,0.936296900759382,0.976043481237222,0.996361744052953,0.994472987542278,0.999772365157819,0.999998187855241
PON1,0,0,0,0,0,0,0,0.936687028846454,0.975046647009891,0.996362508670779,0.994472987542278,0.999772365157819,0.999998187855241
CSPG5,0,0,0,0,0,0,0,0.932867401081316,0.988956097569807,0.996362831547088,0.994472987542278,0.999772365157819,0.999998187855241
CDK20,0,0,0,0,0,0,0,0.933492871876273,0.985666196222691,0.996363203961818,0.994472987542278,0.999772365157819,0.999998187855241
EFCAB2,0,0,0,0,0,0,0,0.93427417233426,0.982437625230431,0.996363815872479,0.994472987542278,0.999772365157819,0.999998187855241
ZNHIT2,0,0,0,0,0,0,0,0.932899530388809,0.988906703186157,0.996365366719216,0.994472987542278,0.999772365157819,0.999998187855241
ZNF501,0,0,0,0,0,0,0,0.935100710299463,0.979636047218514,0.996365503998173,0.994472987542278,0.999772365157819,0.999998187855241
SLC24A5,0,0,0,0,0,0,0,0.934379395097905,0.982122894226015,0.996365948897164,0.994472987542278,0.999772365157819,0.999998187855241
NPIPA5,0,0,0,0,0,0,0,0.933717649087528,0.984772876192583,0.996366000021675,0.994472987542278,0.999772365157819,0.999998187855241
CTRB1,0,0,0,0,0,0,0,0.93303832975941,0.988146230060371,0.996366339156586,0.994472987542278,0.999772365157819,0.999998187855241
ARHGAP15,0,0,0,0,0,0,0,0.935625531059678,0.978063000538546,0.996366733421349,0.994472987542278,0.999772365157819,0.999998187855241
ACTR3B,0,0,0,0,0,0,0,0.935275622010904,0.979132482302342,0.99636706978508,0.994472987542278,0.999772365157819,0.999998187855241
IVL,0,0,0,0,0,0,0,0.935530618666273,0.978358632432682,0.996367208670131,0.994472987542278,0.999772365157819,0.999998187855241
SCO1,0,0,0,0,0,0,0,0.934441937420214,0.981990760634143,0.996368686201169,0.994472987542278,0.999772365157819,0.999998187855241
TMEM78,0,0,0,0,0,0,0,0.932856955926418,0.989440774544534,0.996369923463007,0.994472987542278,0.999772365157819,0.999998187855241
CNNM2,0,0,0,0,0,0,0,0.933324196226361,0.986847779378256,0.996370962071038,0.994472987542278,0.999772365157819,0.999998187855241
MBNL1,0,0,0,0,0,0,0,0.935505353308524,0.978551425083571,0.996371151839376,0.994472987542278,0.999772365157819,0.999998187855241
SLC25A2,0,0,0,0,0,0,0,0.934077271010411,0.983506468671342,0.996371932109453,0.994472987542278,0.999772365157819,0.999998187855241
NOP58,0,0,0,0,0,0,0,0.935819986452214,0.977670180587558,0.996372766006491,0.994472987542278,0.999772365157819,0.999998187855241
CLEC18A,0,0,0,0,0,0,0,0.933786276394531,0.984798667278845,0.996373762732408,0.994472987542278,0.999772365157819,0.999998187855241
NOTO,0,0,0,0,0,0,0,0.933921680532934,0.984245870537973,0.996374450561228,0.994472987542278,0.999772365157819,0.999998187855241
SLC7A7,0,0,0,0,0,0,0,0.934855528925617,0.980758775099021,0.996375253001478,0.994472987542278,0.999772365157819,0.999998187855241
TRHR,0,0,0,0,0,0,0,0.934778155525383,0.981037071468453,0.996375647548675,0.994472987542278,0.999772365157819,0.999998187855241
PPP1R15A,0,0,0,0,0,0,0,0.933634322433865,0.985595166461604,0.996376382411916,0.994472987542278,0.999772365157819,0.999998187855241
DCUN1D3,0,0,0,0,0,0,0,0.933848221123297,0.984654794443374,0.996376768694034,0.994472987542278,0.999772365157819,0.999998187855241
MATN3,0,0,0,0,0,0,0,0.934118238674187,0.983532620094918,0.996376851699862,0.994472987542278,0.999772365157819,0.999998187855241
TIAF1,0,0,0,0,0,0,0,0.933071147392861,0.988629122701823,0.996378571402562,0.994472987542278,0.999772365157819,0.999998187855241
TLR10,0,0,0,0,0,0,0,0.935173052117051,0.979868466353004,0.996380248892634,0.994472987542278,0.999772365157819,0.999998187855241
KRTAP4-8,0,0,0,0,0,0,0,0.93316924258248,0.988178946661814,0.9963807163802,0.994472987542278,0.999772365157819,0.999998187855241
NUPR1,0,0,0,0,0,0,0,0.9339189821125,0.984515886210754,0.996380772582226,0.994472987542278,0.999772365157819,0.999998187855241
TCN1,0,0,0,0,0,0,0,0.934404242410227,0.982667128304825,0.996383512334438,0.994472987542278,0.999772365157819,0.999998187855241
MORN3,0,0,0,0,0,0,0,0.934064412276454,0.984031097835944,0.996383930341209,0.994472987542278,0.999772365157819,0.999998187855241
HSPB9,0,0,0,0,0,0,0,0.932558499398109,0.992718505313425,0.996384105758801,0.994472987542278,0.999772365157819,0.999998187855241
SH2D7,0,0,0,0,0,0,0,0.93411066787702,0.983856543743341,0.996384336213771,0.994472987542278,0.999772365157819,0.999998187855241
RPS9,0,0,0,0,0,0,0,0.933446570068577,0.986879939498257,0.996384441513645,0.994472987542278,0.999772365157819,0.999998187855241
CREB3L4,0,0,0,0,0,0,0,0.934303120932804,0.983129488522919,0.996385454992689,0.994472987542278,0.999772365157819,0.999998187855241
NLRC4,0,0,0,0,0,0,0,0.934241492174166,0.98337402890688,0.996385498349475,0.994472987542278,0.999772365157819,0.999998187855241
PLSCR4,0,0,0,0,0,0,0,0.934615977316736,0.981972423664742,0.996386083027631,0.994472987542278,0.999772365157819,0.999998187855241
RP11-65D24.2,0,0,0,0,0,0,0,0.933383922357732,0.987384599957795,0.996388047743858,0.994472987542278,0.999772365157819,0.999998187855241
SEC13,0,0,0,0,0,0,0,0.935757791852419,0.978302429444193,0.996388282987271,0.994472987542278,0.999772365157819,0.999998187855241
SULT1C4,0,0,0,0,0,0,0,0.935411321458006,0.979390544299622,0.996389242120586,0.994472987542278,0.999772365157819,0.999998187855241
METTL5,0,0,0,0,0,0,0,0.936793826329487,0.975514918544869,0.996391255127628,0.994472987542278,0.999772365157819,0.999998187855241
CERS1,0,0,0,0,0,0,0,0.933140297935252,0.988963778134524,0.996391714283826,0.994472987542278,0.999772365157819,0.999998187855241
AC008914.1,0,0,0,0,0,0,0,0.933462380927986,0.987167579804915,0.996391938751787,0.994472987542278,0.999772365157819,0.999998187855241
CCNA1,0,0,0,0,0,0,0,0.937754492646611,0.973186093042583,0.996392403048951,0.994472987542278,0.999772365157819,0.999998187855241
SERPINI2,0,0,0,0,0,0,0,0.935265324616747,0.979976895127184,0.996393054313636,0.994472987542278,0.999772365157819,0.999998187855241
C6orf203,0,0,0,0,0,0,0,0.934660826772614,0.982056814615401,0.996393068058532,0.994472987542278,0.999772365157819,0.999998187855241
TAF1D,0,0,0,0,0,0,0,0.936237239635274,0.977089881136752,0.996394166991255,0.994472987542278,0.999772365157819,0.999998187855241
PON2,0,0,0,0,0,0,0,0.934759844568101,0.981739862086077,0.996394248929023,0.994472987542278,0.999772365157819,0.999998187855241
C1orf109,0,0,0,0,0,0,0,0.937022097907466,0.975016871052619,0.996394597842808,0.994472987542278,0.999772365157819,0.999998187855241
FAM131B,0,0,0,0,0,0,0,0.935656905485144,0.978834587434397,0.996395945829226,0.994472987542278,0.999772365157819,0.999998187855241
NPIPA1,0,0,0,0,0,0,0,0.934004291008917,0.984790264308694,0.996396222544829,0.994472987542278,0.999772365157819,0.999998187855241
ZDHHC19,0,0,0,0,0,0,0,0.935103092520021,0.980640727071275,0.996396991078854,0.994472987542278,0.999772365157819,0.999998187855241
USP41,0,0,0,0,0,0,0,0.936506536624001,0.976481656467506,0.996398988180207,0.994472987542278,0.999772365157819,0.999998187855241
AL033381.1,0,0,0,0,0,0,0,0.936282457748941,0.977107329899592,0.996399323088184,0.994472987542278,0.999772365157819,0.999998187855241
CYorf17,0,0,0,0,0,0,0,0.935373109015396,0.979876509725429,0.996400858611947,0.994472987542278,0.999772365157819,0.999998187855241
MDH1,0,0,0,0,0,0,0,0.935489837211221,0.979550920787496,0.9964023645559,0.994472987542278,0.999772365157819,0.999998187855241
FBXO16,0,0,0,0,0,0,0,0.9351056489542,0.980835183985679,0.996403116620065,0.994472987542278,0.999772365157819,0.999998187855241
ZNF740,0,0,0,0,0,0,0,0.934947920429897,0.981405069509311,0.996403851855514,0.994472987542278,0.999772365157819,0.999998187855241
FADS1,0,0,0,0,0,0,0,0.934381201586586,0.983527824576422,0.99640391195594,0.994472987542278,0.999772365157819,0.999998187855241
ODF1,0,0,0,0,0,0,0,0.936498203508417,0.976648466150328,0.996404278441761,0.994472987542278,0.999772365157819,0.999998187855241
PSMA4,0,0,0,0,0,0,0,0.935627888999848,0.979214979948783,0.996405504041847,0.994472987542278,0.999772365157819,0.999998187855241
KCNJ10,0,0,0,0,0,0,0,0.933912973983383,0.985615646291078,0.996405860146122,0.994472987542278,0.999772365157819,0.999998187855241
RTP2,0,0,0,0,0,0,0,0.933253767486543,0.989094344971503,0.996405876151829,0.994472987542278,0.999772365157819,0.999998187855241
HIATL1,0,0,0,0,0,0,0,0.934796484734362,0.982093220243884,0.996408010541147,0.994472987542278,0.999772365157819,0.999998187855241
MAGED4,0,0,0,0,0,0,0,0.933882238459604,0.985881520051233,0.996408597369927,0.994472987542278,0.999772365157819,0.999998187855241
AC004817.1,0,0,0,0,0,0,0,0.933899837522631,0.985811792697943,0.996408881793294,0.994472987542278,0.999772365157819,0.999998187855241
RNF13,0,0,0,0,0,0,0,0.934961029559097,0.98154413764787,0.996409226121929,0.994472987542278,0.999772365157819,0.999998187855241
WDR77,0,0,0,0,0,0,0,0.93475994787443,0.982272879307531,0.99640927578139,0.994472987542278,0.999772365157819,0.999998187855241
