gene_name,n_syn,n_mis,n_non,n_spl,n_ind,wmis_cv,wnon_cv,wspl_cv,wind_cv,pmis_cv,ptrunc_cv,pallsubs_cv,pind_cv,qmis_cv,qtrunc_cv,qallsubs_cv,pglobal_cv,qglobal_cv
PTPN20A,0,0,0,0,0,0,0,0,0,0.814035884523206,0.938106770849477,0.96979476497896,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999539158250478,0.999999997409814
PTPN20B,0,0,0,0,0,0,0,0,0,0.814053328265223,0.938064132295512,0.969795864199528,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999539191963843,0.999999997409814
ANKRD34B,0,0,0,0,0,0,0,0,0,0.808517314342174,0.95921417752984,0.969797738409405,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999539249443447,0.999999997409814
UEVLD,0,0,0,0,0,0,0,0,0,0.814343460390915,0.937324877689275,0.96981078686628,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99953964952243,0.999999997409814
IFI44L,0,0,0,0,0,0,0,0,0,0.810955585305173,0.948914745321834,0.969812007415201,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999539686936725,0.999999997409814
FAM114A2,0,0,0,0,0,0,0,0,0,0.814354689787897,0.937319441013686,0.96981356072296,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999539734549075,0.999999997409814
PRAMEF6,0,0,0,0,0,0,0,0,0,0.809263172280319,0.955969688248122,0.969814119810496,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999539751685747,0.999999997409814
DRD3,0,0,0,0,0,0,0,0,0,0.810589619845236,0.950549674102017,0.969827580828257,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99954016418403,0.999999997409814
HERPUD1,0,0,0,0,0,0,0,0,0,0.813125387243522,0.94145132768839,0.969833616334659,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999540349074909,0.999999997409814
ALKBH4,0,0,0,0,0,0,0,0,0,0.808017756673342,0.962394350587978,0.969835615413309,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99954041030613,0.999999997409814
MANEA,0,0,0,0,0,0,0,0,0,0.811641222394746,0.946715076019099,0.969841841676101,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99954060098842,0.999999997409814
CHPT1,0,0,0,0,0,0,0,0,0,0.812075871748067,0.945150312165652,0.96984228433285,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999540614543474,0.999999997409814
TMEM59L,0,0,0,0,0,0,0,0,0,0.811784628058013,0.946216869184442,0.96984391879891,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999540664592413,0.999999997409814
ZBTB8A,0,0,0,0,0,0,0,0,0,0.812455487219697,0.943897864691253,0.969849106365332,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999540823422492,0.999999997409814
KNOP1,0,0,0,0,0,0,0,0,0,0.81026592104496,0.952272322652563,0.969857906141874,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541092785793,0.999999997409814
RSRC2,0,0,0,0,0,0,0,0,0,0.817090354810572,0.929912569929778,0.96985915632795,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541131047816,0.999999997409814
MEIOB,0,0,0,0,0,0,0,0,0,0.815356351494027,0.93481756773564,0.969862482022339,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541232823054,0.999999997409814
SLC39A13,0,0,0,0,0,0,0,0,0,0.811927194882645,0.945968459949099,0.969865941848252,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541338690976,0.999999997409814
ELK3,0,0,0,0,0,0,0,0,0,0.809185618891328,0.957118153234295,0.969866639376003,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541360033276,0.999999997409814
PIPOX,0,0,0,0,0,0,0,0,0,0.81310055756807,0.941955465253655,0.969871081890724,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541495949401,0.999999997409814
RNF113A,0,0,0,0,0,0,0,0,0,0.808854158179668,0.958780262508028,0.969872738327104,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99954154662189,0.999999997409814
PSG8,0,0,0,0,0,0,0,0,0,0.814998459343329,0.935999695410629,0.969874510152039,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541600821129,0.999999997409814
SHD,0,0,0,0,0,0,0,0,0,0.813049351653152,0.942191138842357,0.969876760676228,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541669658872,0.999999997409814
STK38L,0,0,0,0,0,0,0,0,0,0.814448550569375,0.937710485082895,0.969878351342679,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541718310116,0.999999997409814
AL592284.1,0,0,0,0,0,0,0,0,0,0.811130496742052,0.949150246299571,0.969882580875412,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541847659572,0.999999997409814
SEPT12,0,0,0,0,0,0,0,0,0,0.811922248326089,0.94620435270818,0.969883846952311,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541886375713,0.999999997409814
PDHA2,0,0,0,0,0,0,0,0,0,0.809242007533949,0.957150424524801,0.969885780533907,1,0.940529397588307,0.989062862394621,0.99946512825196,0.9995419455007,0.999999997409814
HTR4,0,0,0,0,0,0,0,0,0,0.811322332417101,0.948461776215273,0.969886193599099,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999541958130893,0.999999997409814
HP,0,0,0,0,0,0,0,0,0,0.812494116647459,0.944228447963081,0.96988874141677,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999542036030996,0.999999997409814
PCBP3,0,0,0,0,0,0,0,0,0,0.815998122369099,0.933253246441897,0.969891798260102,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999542129485843,0.999999997409814
IQCD,0,0,0,0,0,0,0,0,0,0.810540972848541,0.951611813749414,0.96989211290548,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999542139104741,0.999999997409814
GNAO1,0,0,0,0,0,0,0,0,0,0.811456807092877,0.948169744929181,0.969903329363851,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999542481931924,0.999999997409814
HNRNPF,0,0,0,0,0,0,0,0,0,0.808581309152496,0.960675147586405,0.969906170378178,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999542568745958,0.999999997409814
PLEKHA1,0,0,0,0,0,0,0,0,0,0.813951579137015,0.939620266611296,0.969911091232129,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999542719094812,0.999999997409814
RXFP4,0,0,0,0,0,0,0,0,0,0.808584212756239,0.960915941784203,0.969921411992513,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543034348112,0.999999997409814
ZNF439,0,0,0,0,0,0,0,0,0,0.811518219043587,0.948217438814441,0.969925407999179,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99954315637884,0.999999997409814
ASZ1,0,0,0,0,0,0,0,0,0,0.814674021599324,0.93753117353521,0.969927346147806,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543215560422,0.999999997409814
ADPRHL1,0,0,0,0,0,0,0,0,0,0.81203572196921,0.946338589149664,0.969928581012171,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543253265122,0.999999997409814
GSX2,0,0,0,0,0,0,0,0,0,0.807932447453066,0.964542181693501,0.969928994099971,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543265877777,0.999999997409814
TCEA2,0,0,0,0,0,0,0,0,0,0.814374831891009,0.938510633497974,0.969932265344158,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543365751236,0.999999997409814
JAM3,0,0,0,0,0,0,0,0,0,0.812208170690876,0.945778869145136,0.969933821126394,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543413246526,0.999999997409814
ALG11,0,0,0,0,0,0,0,0,0,0.81023424793142,0.953512137234671,0.969937310446303,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543519760237,0.999999997409814
LRRC17,0,0,0,0,0,0,0,0,0,0.811217067737072,0.949613262699357,0.969944141228081,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543728237861,0.999999997409814
SMAP2,0,0,0,0,0,0,0,0,0,0.816773796313567,0.931589891972812,0.969945045841866,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543755843353,0.999999997409814
EDNRA,0,0,0,0,0,0,0,0,0,0.811480709560219,0.948616474842641,0.969945575935981,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543772019487,0.999999997409814
RDH8,0,0,0,0,0,0,0,0,0,0.810681154928343,0.951812671405698,0.96994889863196,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543873406915,0.999999997409814
RPUSD3,0,0,0,0,0,0,0,0,0,0.813805156678848,0.940531569413358,0.969951292568361,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999543946447487,0.999999997409814
ANKRD61,0,0,0,0,0,0,0,0,0,0.809038435932139,0.959176649194139,0.969953239940554,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544005858733,0.999999997409814
AGPAT5,0,0,0,0,0,0,0,0,0,0.813324068552531,0.942161975922913,0.96995531999749,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544069313663,0.999999997409814
AGAP2-AS1,0,0,0,0,0,0,0,0,0,0.809602111561671,0.956561949454991,0.969955813218317,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544084359372,0.999999997409814
RMND1,0,0,0,0,0,0,0,0,0,0.815591560159225,0.935100971355581,0.969959152292356,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544186211283,0.999999997409814
MBNL1,0,0,0,0,0,0,0,0,0,0.813683710093639,0.941017335726673,0.969959407686321,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544194001102,0.999999997409814
ASB1,0,0,0,0,0,0,0,0,0,0.811079507807025,0.950407854353785,0.9699635305339,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544319743546,0.999999997409814
FBLIM1,0,0,0,0,0,0,0,0,0,0.811542527066317,0.948615488307472,0.969963932858723,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544332013084,0.999999997409814
CPQ,0,0,0,0,0,0,0,0,0,0.812596600587124,0.944766722012223,0.969964649179414,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544353858015,0.999999997409814
TMEM194B,0,0,0,0,0,0,0,0,0,0.814772361978365,0.9376218399169,0.969964764443457,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544357373061,0.999999997409814
LRRC6,0,0,0,0,0,0,0,0,0,0.816860998126025,0.93156996563229,0.969968177895411,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544461462093,0.999999997409814
STAMBP,0,0,0,0,0,0,0,0,0,0.817512286929191,0.92986550661674,0.969975762306213,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544692696403,0.999999997409814
ZNF492,0,0,0,0,0,0,0,0,0,0.81073909167584,0.951952111035279,0.969976471893412,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544714327338,0.999999997409814
NUDT18,0,0,0,0,0,0,0,0,0,0.812788597046883,0.944241109642189,0.969977060409853,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999544732267179,0.999999997409814
ERO1L,0,0,0,0,0,0,0,0,0,0.818618783909451,0.92708430959632,0.969989480276537,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999545110780684,0.999999997409814
COPE,0,0,0,0,0,0,0,0,0,0.8139007427398,0.940728530240172,0.969997244736507,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999545347333112,0.999999997409814
PGC,0,0,0,0,0,0,0,0,0,0.813649835176947,0.941561903945395,0.969998177786746,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999545375755284,0.999999997409814
FKTN,0,0,0,0,0,0,0,0,0,0.815149830801831,0.9369396885523,0.970009835258139,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999545730784474,0.999999997409814
GDI2,0,0,0,0,0,0,0,0,0,0.81466048162804,0.938512049544047,0.970016112744982,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999545921907786,0.999999997409814
SGMS1,0,0,0,0,0,0,0,0,0,0.814867695976376,0.937960782288956,0.970024819465354,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999546186923886,0.999999997409814
ZIK1,0,0,0,0,0,0,0,0,0,0.811400878875887,0.949992817707023,0.970028038839675,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999546284895761,0.999999997409814
TMPRSS11F,0,0,0,0,0,0,0,0,0,0.821124320589519,0.921281614228754,0.970028415493027,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999546296357363,0.999999997409814
FAM172A,0,0,0,0,0,0,0,0,0,0.814875902063583,0.937978144626771,0.970028862502418,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999546309959717,0.999999997409814
UROD,0,0,0,0,0,0,0,0,0,0.814604279547341,0.93902998686242,0.97004802325358,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999546892821652,0.999999997409814
BAG1,0,0,0,0,0,0,0,0,0,0.811717540821492,0.949037399396425,0.97004897917923,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999546921890593,0.999999997409814
STAC3,0,0,0,0,0,0,0,0,0,0.817034636850739,0.931865860350381,0.970049197215007,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999546928520757,0.999999997409814
XKR3,0,0,0,0,0,0,0,0,0,0.812123948913247,0.947540019315738,0.970051934327576,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547011748355,0.999999997409814
C2orf69,0,0,0,0,0,0,0,0,0,0.809875227985561,0.956798491306776,0.970053688799871,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547065092671,0.999999997409814
SYT2,0,0,0,0,0,0,0,0,0,0.812644512346903,0.945673007133355,0.970054506169715,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547089943525,0.999999997409814
NUSAP1,0,0,0,0,0,0,0,0,0,0.816294252819048,0.934069042814861,0.970060365770378,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547268075367,0.999999997409814
FBXO28,0,0,0,0,0,0,0,0,0,0.813897331539197,0.941451386852111,0.970061173376822,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547292623825,0.999999997409814
SLC16A4,0,0,0,0,0,0,0,0,0,0.8142961956353,0.940271803305306,0.970071989459328,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547621330729,0.999999997409814
PDK3,0,0,0,0,0,0,0,0,0,0.814659679869224,0.939117761537633,0.970072406942012,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547634015848,0.999999997409814
CERS5,0,0,0,0,0,0,0,0,0,0.816982829959297,0.932261499042481,0.970075271971306,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547721064283,0.999999997409814
GDAP1L1,0,0,0,0,0,0,0,0,0,0.811732464684082,0.949405243394914,0.970081878486156,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547921758348,0.999999997409814
PPP4R1L,0,0,0,0,0,0,0,0,0,0.813522004905733,0.942961736659667,0.970083732594696,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547978074753,0.999999997409814
PSMC1,0,0,0,0,0,0,0,0,0,0.81333336853849,0.943606036014131,0.970083798729111,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999547980083444,0.999999997409814
LMCD1,0,0,0,0,0,0,0,0,0,0.813135264796952,0.944399514884194,0.970093029416922,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999548260401554,0.999999997409814
NUF2,0,0,0,0,0,0,0,0,0,0.816793964621125,0.93297436782271,0.970094015606098,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999548290345016,0.999999997409814
AIP,0,0,0,0,0,0,0,0,0,0.813561435118054,0.942986709088032,0.970097526642062,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99954839694175,0.999999997409814
KRTAP10-6,0,0,0,0,0,0,0,0,0,0.80903891160472,0.961626634542985,0.970100995854352,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999548502256217,0.999999997409814
ATPAF1,0,0,0,0,0,0,0,0,0,0.813065081666522,0.944848757813731,0.970110206962408,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999548781816533,0.999999997409814
SERPINA10,0,0,0,0,0,0,0,0,0,0.811304086525962,0.951491943940511,0.970111614600148,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999548824531122,0.999999997409814
NEU2,0,0,0,0,0,0,0,0,0,0.811884005538197,0.949210240616829,0.970111939864413,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999548834400934,0.999999997409814
IGFLR1,0,0,0,0,0,0,0,0,0,0.8112208008224,0.951841275200907,0.970112453456693,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999548849985146,0.999999997409814
SYT11,0,0,0,0,0,0,0,0,0,0.810615389145943,0.954409534008287,0.970114589200104,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999548914788261,0.999999997409814
ZNF286A,0,0,0,0,0,0,0,0,0,0.812678801242364,0.946395532104337,0.970124086692997,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999549202905974,0.999999997409814
MRGPRE,0,0,0,0,0,0,0,0,0,0.808803150997789,0.963290229027088,0.970124647930913,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999549219928883,0.999999997409814
RIBC2,0,0,0,0,0,0,0,0,0,0.813417197674688,0.943813373177373,0.970126325288237,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999549270802876,0.999999997409814
TRNP1,0,0,0,0,0,0,0,0,0,0.807997252230555,0.968008781608322,0.970126510687021,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999549276425815,0.999999997409814
SKP2,0,0,0,0,0,0,0,0,0,0.816661944497052,0.933718707885629,0.970131557440731,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999549429474634,0.999999997409814
CCDC51,0,0,0,0,0,0,0,0,0,0.814003457283288,0.94192394551076,0.970134400338527,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999549515677337,0.999999997409814
NAP1L2,0,0,0,0,0,0,0,0,0,0.809500405179034,0.959986848394858,0.970142623102316,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999549764962115,0.999999997409814
ACTR10,0,0,0,0,0,0,0,0,0,0.81479864954393,0.939555718102747,0.970153615282694,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999550098096838,0.999999997409814
FAM131A,0,0,0,0,0,0,0,0,0,0.814139825742619,0.941723538690567,0.970156698839252,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999550191526334,0.999999997409814
CCDC121,0,0,0,0,0,0,0,0,0,0.813890282469991,0.942608984618154,0.970161420417683,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999550334567695,0.999999997409814
DMP1,0,0,0,0,0,0,0,0,0,0.811819393617054,0.950106295939174,0.970161424452576,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999550334689923,0.999999997409814
EFNB1,0,0,0,0,0,0,0,0,0,0.810866299464632,0.954109547491856,0.970168866101124,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999550560089786,0.999999997409814
STX11,0,0,0,0,0,0,0,0,0,0.808891809092336,0.96360894833483,0.970169219922175,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999550570805239,0.999999997409814
ZNF75D,0,0,0,0,0,0,0,0,0,0.813800596118897,0.94306658895956,0.970174910256566,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999550743119015,0.999999997409814
METTL4,0,0,0,0,0,0,0,0,0,0.815475223762396,0.937682863273966,0.97017585011796,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999550771576533,0.999999997409814
GC,0,0,0,0,0,0,0,0,0,0.815866401448547,0.936581117621176,0.970184057021992,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551020029929,0.999999997409814
TARBP2,0,0,0,0,0,0,0,0,0,0.813723539536241,0.943456024982494,0.970185911393328,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551076159005,0.999999997409814
MRPL2,0,0,0,0,0,0,0,0,0,0.813390494683173,0.944609037774388,0.970186114707515,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551082312809,0.999999997409814
TBC1D13,0,0,0,0,0,0,0,0,0,0.814728434863878,0.940205197747803,0.970192620555539,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551279205808,0.999999997409814
COX18,0,0,0,0,0,0,0,0,0,0.81229113746445,0.948704402337126,0.970193636562349,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551309950302,0.999999997409814
ZSCAN30,0,0,0,0,0,0,0,0,0,0.812300883508416,0.948673143118954,0.970194086687308,1,0.940529397588307,0.989062862394621,0.99946512825196,0.9995513235708,0.999999997409814
ASMT,0,0,0,0,0,0,0,0,0,0.813568717643725,0.944132812826406,0.970198289498836,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551450735151,0.999999997409814
ZNF727,0,0,0,0,0,0,0,0,0,0.811706667129805,0.951078248856551,0.970201001018747,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551532767871,0.999999997409814
ZCCHC12,0,0,0,0,0,0,0,0,0,0.810000663553219,0.958711713888938,0.970214461564144,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551939883069,0.999999997409814
MBOAT4,0,0,0,0,0,0,0,0,0,0.812817968740038,0.947019155870901,0.970215950697916,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999551984910558,0.999999997409814
PSMD11,0,0,0,0,0,0,0,0,0,0.818785685855641,0.928716550104279,0.970217025286878,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552017401882,0.999999997409814
COPS4,0,0,0,0,0,0,0,0,0,0.816496843126183,0.935072208366704,0.97021928899482,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552085843572,0.999999997409814
PDCD4,0,0,0,0,0,0,0,0,0,0.814478966579521,0.941368675079564,0.97022460167995,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552246448296,0.999999997409814
ADO,0,0,0,0,0,0,0,0,0,0.809218929854232,0.962957984987126,0.970231810686917,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552464333114,0.999999997409814
PLK5,0,0,0,0,0,0,0,0,0,0.812341509397948,0.949012867792072,0.970232628805931,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552489056535,0.999999997409814
PRUNE,0,0,0,0,0,0,0,0,0,0.814558097186105,0.941200273016191,0.970232718747076,1,0.940529397588307,0.989062862394621,0.99946512825196,0.9995524917745,0.999999997409814
TNFSF12,0,0,0,0,0,0,0,0,0,0.81594859171089,0.936843513635839,0.970233298139522,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552509283172,0.999999997409814
TNFSF12-TNFSF13,0,0,0,0,0,0,0,0,0,0.81594859171089,0.936843513635839,0.970233298139522,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552509283172,0.999999997409814
KCTD20,0,0,0,0,0,0,0,0,0,0.813047995535041,0.946434692267834,0.970236552958933,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552607634199,0.999999997409814
FCGRT,0,0,0,0,0,0,0,0,0,0.812112818678361,0.950001772129428,0.970240767462913,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552734967835,0.999999997409814
GTF2A1L,0,0,0,0,0,0,0,0,0,0.813650990751115,0.944387801121353,0.970244203435283,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552838765996,0.999999997409814
PRKCDBP,0,0,0,0,0,0,0,0,0,0.809740757486847,0.96047209208019,0.970244465495926,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552846682153,0.999999997409814
MAGEB6,0,0,0,0,0,0,0,0,0,0.810142492597633,0.958550113450874,0.970246943274032,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99955292152576,0.999999997409814
C20orf195,0,0,0,0,0,0,0,0,0,0.810132263362846,0.958638485546693,0.970249437515941,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999552996860281,0.999999997409814
GRHPR,0,0,0,0,0,0,0,0,0,0.813583372335802,0.944698173117992,0.970250516841826,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553029457576,0.999999997409814
C5AR2,0,0,0,0,0,0,0,0,0,0.808927392078808,0.96495074712605,0.970252909942994,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553101728616,0.999999997409814
TBX10,0,0,0,0,0,0,0,0,0,0.813634365696705,0.944549773375682,0.970253017191102,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553104967343,0.999999997409814
RNF113B,0,0,0,0,0,0,0,0,0,0.809093742613153,0.964034749703762,0.970253764774661,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553127542882,0.999999997409814
HEY2,0,0,0,0,0,0,0,0,0,0.810740398414744,0.95590396867354,0.970254091037774,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553137395199,0.999999997409814
XKRX,0,0,0,0,0,0,0,0,0,0.812129311849814,0.950195281197576,0.970260381774517,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553327338022,0.999999997409814
NCCRP1,0,0,0,0,0,0,0,0,0,0.813757070616127,0.944244375188726,0.970263273374903,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553414633467,0.999999997409814
ABHD3,0,0,0,0,0,0,0,0,0,0.814439026995887,0.941998803587334,0.970268930535493,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553585394369,0.999999997409814
NSUN6,0,0,0,0,0,0,0,0,0,0.816257912998902,0.936294029024579,0.9702699484908,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99955361611776,0.999999997409814
SNAPC2,0,0,0,0,0,0,0,0,0,0.811706556739162,0.95203129373625,0.970271296615465,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553656804504,0.999999997409814
ALAD,0,0,0,0,0,0,0,0,0,0.815619983827081,0.93830825422809,0.970277198515354,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553834903293,0.999999997409814
ASCL5,0,0,0,0,0,0,0,0,0,0.810748041424862,0.956222095857011,0.970277662832768,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553848913252,0.999999997409814
NAMPT,0,0,0,0,0,0,0,0,0,0.814929569899368,0.940531122256082,0.970281122791642,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999553953304416,0.999999997409814
TRA2B,0,0,0,0,0,0,0,0,0,0.817024627131861,0.934252625087973,0.970290247471861,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999554228547932,0.999999997409814
ESAM,0,0,0,0,0,0,0,0,0,0.813009626489201,0.947292213294864,0.970294653951603,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999554361437479,0.999999997409814
FAM124B,0,0,0,0,0,0,0,0,0,0.81036517493054,0.95825312858698,0.970295046431372,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999554373272818,0.999999997409814
NTM,0,0,0,0,0,0,0,0,0,0.812133413241112,0.950776322640316,0.970305431616989,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999554686383366,0.999999997409814
FAM84A,0,0,0,0,0,0,0,0,0,0.809537591165803,0.962562019179205,0.970305599704524,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999554691450246,0.999999997409814
PAG1,0,0,0,0,0,0,0,0,0,0.812206192446773,0.95051200119227,0.970307185749094,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999554739259004,0.999999997409814
ALYREF,0,0,0,0,0,0,0,0,0,0.811827002220451,0.952037373361777,0.970307618987832,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999554752317837,0.999999997409814
RHBDD2,0,0,0,0,0,0,0,0,0,0.810951804924297,0.955816583228178,0.970311524853032,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999554870041052,0.999999997409814
SNAPC3,0,0,0,0,0,0,0,0,0,0.814306892453236,0.943108839040545,0.970327403695229,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999555348469251,0.999999997409814
PPP2R2A,0,0,0,0,0,0,0,0,0,0.816986265255542,0.934743437508077,0.970328246172844,1,0.940529397588307,0.989062862394621,0.99946512825196,0.999555373845772,0.999999997409814
